,latitude,longitude,start_time,end_time,duration_time,cluster
415,39.664541,-75.750463,2025-03-15 07:20:18.896000-04:00,2025-03-15 07:29:31.106000-04:00,0 days 00:09:12.210000,37
416,39.664541,-75.750463,2025-03-15 07:29:31.106000-04:00,2025-03-15 21:07:59.208000-04:00,0 days 13:38:28.102000,37
417,39.734053,-76.03931,2025-03-15 21:50:39.105000-04:00,2025-03-15 23:18:59.724000-04:00,0 days 01:28:20.619000,38
418,39.683578,-75.74798,2025-03-16 10:31:11-04:00,2025-03-16 11:25:29-04:00,0 days 00:54:18,39
419,39.683578,-75.74798,2025-03-16 14:02:45.548000-04:00,2025-03-16 14:10:19-04:00,0 days 00:07:33.452000,39
420,39.664541,-75.750463,2025-03-16 14:20:45.540000-04:00,2025-03-16 17:28:26.113000-04:00,0 days 03:07:40.573000,37
421,39.465139,-76.311024,2025-03-16 18:24:50.999000-04:00,2025-03-16 18:38:09.813000-04:00,0 days 00:13:18.814000,-1
422,38.848666,-77.27269,2025-03-16 20:06:24.841000-04:00,2025-03-16 20:12:30.989000-04:00,0 days 00:06:06.148000,36
423,38.90349,-77.400314,2025-03-16 20:37:34.071000-04:00,2025-03-16 20:54:39.219000-04:00,0 days 00:17:05.148000,32
424,38.029297,-78.510103,2025-03-17 08:36:46-04:00,2025-03-17 08:39:59.873000-04:00,0 days 00:03:13.873000,2
425,38.033553,-78.507977,2025-03-17 09:27:50.493000-04:00,2025-03-17 10:45:44.605000-04:00,0 days 01:17:54.112000,0
426,38.032088,-78.510695,2025-03-17 09:27:50.493000-04:00,2025-03-17 09:45:41.865000-04:00,0 days 00:17:51.372000,19
427,38.029297,-78.510103,2025-03-17 10:47:03.435000-04:00,2025-03-17 12:26:52.443000-04:00,0 days 01:39:49.008000,2
428,38.033553,-78.507977,2025-03-17 19:58:24.772000-04:00,2025-03-18 00:00:12.453000-04:00,0 days 04:01:47.681000,0
429,38.031103,-78.513688,2025-03-17 19:58:24.772000-04:00,2025-03-17 21:05:19.982000-04:00,0 days 01:06:55.210000,3
430,38.031103,-78.513688,2025-03-17 22:54:20.263000-04:00,2025-03-18 00:00:12.453000-04:00,0 days 01:05:52.190000,3
431,38.029297,-78.510103,2025-03-18 00:03:13.997000-04:00,2025-03-18 00:06:49.941000-04:00,0 days 00:03:35.944000,2
432,38.031619,-78.510846,2025-03-18 00:06:49.941000-04:00,2025-03-18 12:22:53.788000-04:00,0 days 12:16:03.847000,1
433,38.033553,-78.507977,2025-03-18 15:11:53.756000-04:00,2025-03-18 16:47:48.609000-04:00,0 days 01:35:54.853000,0
434,38.039382,-78.507636,2025-03-18 15:11:53.756000-04:00,2025-03-18 15:25:50.253000-04:00,0 days 00:13:56.497000,40
435,38.036457,-78.505368,2025-03-18 15:50:25.615000-04:00,2025-03-18 15:57:46.456000-04:00,0 days 00:07:20.841000,12
436,38.039382,-78.507636,2025-03-18 16:03:21.288000-04:00,2025-03-18 16:43:53.016000-04:00,0 days 00:40:31.728000,40
437,38.031619,-78.510846,2025-03-18 16:57:23-04:00,2025-03-18 19:04:59.048000-04:00,0 days 02:07:36.048000,1
438,38.029297,-78.510103,2025-03-18 19:04:59.048000-04:00,2025-03-18 19:26:48-04:00,0 days 00:21:48.952000,2
439,38.031619,-78.510846,2025-03-19 09:27:30-04:00,2025-03-19 10:46:53.665000-04:00,0 days 01:19:23.665000,1
440,38.033553,-78.507977,2025-03-19 13:45:03.574000-04:00,2025-03-19 16:10:26.984000-04:00,0 days 02:25:23.410000,0
441,38.036457,-78.505368,2025-03-19 13:47:04.517000-04:00,2025-03-19 16:10:26.984000-04:00,0 days 02:23:22.467000,12
442,38.029297,-78.510103,2025-03-19 16:26:51.818000-04:00,2025-03-19 16:31:26.053000-04:00,0 days 00:04:34.235000,2
443,38.033553,-78.507977,2025-03-19 17:58:57.137000-04:00,2025-03-19 23:35:35.529000-04:00,0 days 05:36:38.392000,0
444,38.032882,-78.513558,2025-03-19 17:58:57.137000-04:00,2025-03-19 19:02:55.039000-04:00,0 days 01:03:57.902000,9
445,38.031103,-78.513688,2025-03-19 19:06:26.415000-04:00,2025-03-19 19:18:10.721000-04:00,0 days 00:11:44.306000,3
446,38.036457,-78.505368,2025-03-19 19:27:45.437000-04:00,2025-03-19 22:14:46.354000-04:00,0 days 02:47:00.917000,12
447,38.035037,-78.517565,2025-03-19 22:18:42.999000-04:00,2025-03-19 23:35:35.529000-04:00,0 days 01:16:52.530000,10
448,38.029297,-78.510103,2025-03-19 23:38:29.279000-04:00,2025-03-19 23:39:29.721000-04:00,0 days 00:01:00.442000,2
449,38.033553,-78.507977,2025-03-20 14:53:44.498000-04:00,2025-03-20 15:55:32.596000-04:00,0 days 01:01:48.098000,0
450,38.035551,-78.503426,2025-03-20 14:53:44.498000-04:00,2025-03-20 15:19:08.857000-04:00,0 days 00:25:24.359000,-1
451,38.029297,-78.510103,2025-03-20 16:09:45.999000-04:00,2025-03-20 16:29:46.659000-04:00,0 days 00:20:00.660000,2
452,38.065186,-78.492411,2025-03-20 16:46:04.948000-04:00,2025-03-20 17:39:25.773000-04:00,0 days 00:53:20.825000,16
453,38.062983,-78.491488,2025-03-20 16:46:04.948000-04:00,2025-03-20 17:01:10.384000-04:00,0 days 00:15:05.436000,17
454,38.064877,-78.492874,2025-03-20 17:03:03.095000-04:00,2025-03-20 17:39:25.773000-04:00,0 days 00:36:22.678000,31
455,38.029297,-78.510103,2025-03-20 18:11:24.414000-04:00,2025-03-20 18:14:42.255000-04:00,0 days 00:03:17.841000,2
456,38.033553,-78.507977,2025-03-20 20:38:30-04:00,2025-03-20 22:49:19.371000-04:00,0 days 02:10:49.371000,0
457,38.036457,-78.505368,2025-03-20 20:40:39.167000-04:00,2025-03-20 22:49:19.371000-04:00,0 days 02:08:40.204000,12
458,38.029297,-78.510103,2025-03-20 23:59:57.633000-04:00,2025-03-21 00:03:02.714000-04:00,0 days 00:03:05.081000,2
459,38.029297,-78.510103,2025-03-21 00:03:02.714000-04:00,2025-03-21 10:17:59.371000-04:00,0 days 10:14:56.657000,2
460,38.029297,-78.510103,2025-03-21 15:54:35.736000-04:00,2025-03-21 15:59:37.149000-04:00,0 days 00:05:01.413000,2
461,38.03965,-78.486291,2025-03-21 17:02:52-04:00,2025-03-21 18:21:45-04:00,0 days 01:18:53,41
462,38.03965,-78.486291,2025-03-21 18:52:34.999000-04:00,2025-03-21 22:04:34-04:00,0 days 03:11:59.001000,41
463,38.033553,-78.507977,2025-03-21 22:12:16-04:00,2025-03-21 23:35:51.999000-04:00,0 days 01:23:35.999000,0
464,38.032882,-78.513558,2025-03-21 22:12:16-04:00,2025-03-21 23:35:51.999000-04:00,0 days 01:23:35.999000,9
465,38.03965,-78.486291,2025-03-22 11:07:12.431000-04:00,2025-03-22 12:02:15.980000-04:00,0 days 00:55:03.549000,41
466,38.037998,-78.491035,2025-03-22 12:07:15.727000-04:00,2025-03-22 12:41:26.480000-04:00,0 days 00:34:10.753000,26
467,38.03965,-78.486291,2025-03-22 12:46:08.824000-04:00,2025-03-22 19:58:09-04:00,0 days 07:12:00.176000,41
468,38.029297,-78.510103,2025-03-22 20:15:25.999000-04:00,2025-03-22 20:20:04-04:00,0 days 00:04:38.001000,2
