,latitude,longitude,start_time,end_time,duration_time,cluster
163,38.03749,-78.498949,2025-02-07 19:50:17.998000-05:00,2025-02-07 22:07:35.202000-05:00,0 days 02:17:17.204000,6
164,38.034093,-78.508209,2025-02-07 22:20:19.768000-05:00,2025-02-08 17:28:22.301000-05:00,0 days 19:08:02.533000,3
165,38.052815,-78.501257,2025-02-08 17:41:21.999000-05:00,2025-02-08 18:27:41.999000-05:00,0 days 00:46:20,8
166,38.033553,-78.507977,2025-02-08 18:35:35.026000-05:00,2025-02-08 19:37:46.997000-05:00,0 days 01:02:11.971000,1
167,38.034093,-78.508209,2025-02-08 19:43:22.999000-05:00,2025-02-09 10:57:43.416000-05:00,0 days 15:14:20.417000,3
168,38.024679,-78.535388,2025-02-09 11:01:46.998000-05:00,2025-02-09 12:56:40-05:00,0 days 01:54:53.002000,27
169,38.011213,-78.499139,2025-02-09 13:09:09.998000-05:00,2025-02-09 13:38:45.891000-05:00,0 days 00:29:35.893000,18
170,38.035618,-78.50611,2025-02-09 14:08:24.926000-05:00,2025-02-09 23:51:46.535000-05:00,0 days 09:43:21.609000,17
171,38.034093,-78.508209,2025-02-09 23:55:00.235000-05:00,2025-02-10 08:54:09.247000-05:00,0 days 08:59:09.012000,3
172,38.032009,-78.51053,2025-02-10 08:55:54.999000-05:00,2025-02-10 09:51:59.691000-05:00,0 days 00:56:04.692000,0
173,38.034093,-78.508209,2025-02-10 11:11:30.321000-05:00,2025-02-10 15:20:54.725000-05:00,0 days 04:09:24.404000,3
174,38.032009,-78.51053,2025-02-10 15:22:52.999000-05:00,2025-02-10 16:45:40.999000-05:00,0 days 01:22:48,0
175,38.034093,-78.508209,2025-02-10 16:46:07.999000-05:00,2025-02-10 19:49:19.848000-05:00,0 days 03:03:11.849000,3
176,38.033553,-78.507977,2025-02-10 19:53:30.455000-05:00,2025-02-10 22:09:28.367000-05:00,0 days 02:15:57.912000,1
177,38.036457,-78.505368,2025-02-10 19:53:30.455000-05:00,2025-02-10 22:09:28.367000-05:00,0 days 02:15:57.912000,20
178,38.034093,-78.508209,2025-02-10 22:36:39.390000-05:00,2025-02-11 09:49:47.547000-05:00,0 days 11:13:08.157000,3
179,38.034093,-78.508209,2025-02-12 15:42:41.401000-05:00,2025-02-13 20:01:59.034000-05:00,1 days 04:19:17.633000,3
180,38.026474,-78.519021,2025-02-13 20:09:25.999000-05:00,2025-02-13 21:52:19.080000-05:00,0 days 01:42:53.081000,10
181,38.034093,-78.508209,2025-02-13 22:00:54.998000-05:00,2025-02-14 08:55:20.445000-05:00,0 days 10:54:25.447000,3
182,38.034093,-78.508209,2025-02-14 10:09:46.998000-05:00,2025-02-14 15:29:43-05:00,0 days 05:19:56.002000,3
183,38.026474,-78.519021,2025-02-14 16:06:38.998000-05:00,2025-02-14 22:33:07.155000-05:00,0 days 06:26:28.157000,10
184,38.034093,-78.508209,2025-02-14 22:52:01.896000-05:00,2025-02-15 13:46:23.999000-05:00,0 days 14:54:22.103000,3
185,38.026474,-78.519021,2025-02-15 14:01:49.999000-05:00,2025-02-15 21:39:10.999000-05:00,0 days 07:37:21,10
186,38.034093,-78.508209,2025-02-15 21:49:14.999000-05:00,2025-02-16 18:02:37.580000-05:00,0 days 20:13:22.581000,3
187,38.033553,-78.507977,2025-02-16 18:06:19.973000-05:00,2025-02-16 22:15:46.579000-05:00,0 days 04:09:26.606000,1
188,38.036457,-78.505368,2025-02-16 18:06:19.973000-05:00,2025-02-16 22:15:46.579000-05:00,0 days 04:09:26.606000,20
189,38.033553,-78.507977,2025-02-17 07:54:37.696000-05:00,2025-02-17 08:45:50.743000-05:00,0 days 00:51:13.047000,1
190,38.030154,-78.503874,2025-02-17 07:57:24.319000-05:00,2025-02-17 08:33:07.193000-05:00,0 days 00:35:42.874000,2
191,38.034093,-78.508209,2025-02-17 08:52:57.860000-05:00,2025-02-17 11:12:41.055000-05:00,0 days 02:19:43.195000,3
192,38.853912,-77.408824,2025-02-17 12:59:14.999000-05:00,2025-02-22 13:07:19.028000-05:00,5 days 00:08:04.029000,28
193,38.034093,-78.508209,2025-02-22 14:51:46.999000-05:00,2025-02-22 16:03:10.417000-05:00,0 days 01:11:23.418000,3
194,38.023511,-78.503997,2025-02-22 16:30:14.104000-05:00,2025-02-22 16:59:07.484000-05:00,0 days 00:28:53.380000,-1
195,38.037998,-78.491035,2025-02-22 17:15:17.778000-05:00,2025-02-22 18:53:37.168000-05:00,0 days 01:38:19.390000,11
196,38.032573,-78.505025,2025-02-22 19:01:06.791000-05:00,2025-02-22 19:18:43.961000-05:00,0 days 00:17:37.170000,19
197,38.032009,-78.51053,2025-02-22 19:23:40.723000-05:00,2025-02-22 20:02:34.194000-05:00,0 days 00:38:53.471000,0
198,38.034093,-78.508209,2025-02-22 20:26:12.182000-05:00,2025-02-23 11:11:23.165000-05:00,0 days 14:45:10.983000,3
199,38.024679,-78.535388,2025-02-23 11:18:13.999000-05:00,2025-02-23 13:12:08.999000-05:00,0 days 01:53:55,27
200,38.034093,-78.508209,2025-02-23 13:19:47.998000-05:00,2025-02-24 08:56:06.008000-05:00,0 days 19:36:18.010000,3
201,38.032009,-78.51053,2025-02-24 08:58:08.444000-05:00,2025-02-24 09:53:29.650000-05:00,0 days 00:55:21.206000,0
202,38.032009,-78.51053,2025-02-24 12:29:01.999000-05:00,2025-02-24 12:48:10.290000-05:00,0 days 00:19:08.291000,0
203,38.032838,-78.510027,2025-02-24 12:48:10.290000-05:00,2025-02-24 20:33:01.788000-05:00,0 days 07:44:51.498000,7
204,38.035618,-78.50611,2025-02-24 20:33:54.966000-05:00,2025-02-24 22:08:04.214000-05:00,0 days 01:34:09.248000,17
